#Dec 02, 2016  03:21:41 PM
#Residual Gas Analyzer Software 
#RGA Software Version, 3.211.002
#
#Pressure vs Time Scan Setup:
#
#Active channels in Scan, 4 
#Units, Torr
#Sample Period, 1.00, sec
#Focus Voltage, 90, Volts 
#Ion Energy, HIGH 
#Electron Energy, 70, eV 
#CEM Voltage, 1000, Volts
#CEM Gain, 1.00E+006 
#Sensitivity Factor, 9.16E-005 
#Filament Current, 1.00, mAmps
#Start time, Dec 02, 2016  03:21:41 PM 
#Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status
#
#1         28.00          Nitrogen              1.00         3            OFF
#2         2.00           Hydrogen              1.00         3            OFF
#3         18.00          Water                 1.00         3            OFF
#4         44.00          Carbon dioxide        1.00         3            OFF
#
#
#Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   

348.803,   1.4335E-006,   2.3861E-006,   7.9378E-006,   1.0208E-006,  
350.831,   1.4251E-006,   2.3783E-006,   7.9325E-006,   1.0180E-006,  
352.859,   1.4304E-006,   2.3859E-006,   7.8932E-006,   1.0161E-006,  
354.887,   1.4288E-006,   2.3834E-006,   7.9248E-006,   1.0142E-006,  
356.915,   1.4326E-006,   2.3818E-006,   7.9212E-006,   1.0232E-006,  
358.943,   1.4282E-006,   2.3794E-006,   7.9423E-006,   1.0178E-006,  
360.987,   1.4249E-006,   2.3842E-006,   7.9143E-006,   1.0155E-006,  
362.999,   1.4346E-006,   2.3819E-006,   7.9391E-006,   1.0155E-006,  
365.027,   1.4303E-006,   2.3775E-006,   7.9381E-006,   1.0169E-006,  
367.055,   1.4269E-006,   2.3887E-006,   7.9102E-006,   1.0158E-006,  
369.083,   1.4313E-006,   2.3733E-006,   7.8685E-006,   1.0186E-006,  
371.111,   1.4255E-006,   2.3852E-006,   7.9235E-006,   1.0134E-006,  
373.139,   1.4303E-006,   2.3636E-006,   7.9289E-006,   1.0118E-006,  
375.167,   1.4220E-006,   2.3721E-006,   7.9347E-006,   1.0124E-006,  
377.195,   1.4260E-006,   2.3780E-006,   7.9322E-006,   1.0178E-006,  
379.254,   1.4214E-006,   2.3601E-006,   7.9229E-006,   1.0158E-006,  
381.251,   1.4243E-006,   2.3702E-006,   7.8940E-006,   1.0162E-006,  
383.279,   1.4211E-006,   2.3550E-006,   7.8794E-006,   1.0106E-006,  
385.323,   1.4183E-006,   2.3632E-006,   7.8783E-006,   1.0137E-006,  
387.351,   1.4200E-006,   2.3646E-006,   7.8685E-006,   1.0105E-006,  
389.363,   1.4106E-006,   2.3449E-006,   7.8505E-006,   1.0113E-006,  
391.391,   1.4122E-006,   2.3578E-006,   7.8745E-006,   1.0109E-006,  
393.419,   1.4167E-006,   2.3648E-006,   7.8857E-006,   1.0140E-006,  
395.447,   1.4219E-006,   2.3598E-006,   7.8898E-006,   1.0116E-006,  
397.475,   1.4099E-006,   2.3540E-006,   7.8860E-006,   1.0126E-006,  
399.503,   1.4160E-006,   2.3597E-006,   7.8590E-006,   1.0092E-006,  
401.531,   1.4169E-006,   2.3592E-006,   7.8920E-006,   1.0077E-006,  
403.559,   1.4142E-006,   2.3380E-006,   7.8635E-006,   1.0100E-006,  
405.587,   1.4184E-006,   2.3562E-006,   7.8659E-006,   1.0071E-006,  
407.615,   1.4107E-006,   2.3636E-006,   7.8441E-006,   1.0099E-006,  
409.643,   1.4142E-006,   2.3534E-006,   7.8430E-006,   1.0070E-006,  
411.671,   1.4101E-006,   2.3370E-006,   7.8344E-006,   1.0038E-006,  
413.699,   1.4171E-006,   2.3462E-006,   7.8285E-006,   1.0090E-006,  
415.727,   1.4067E-006,   2.3507E-006,   7.7670E-006,   1.0058E-006,  
417.755,   1.4100E-006,   2.3464E-006,   7.8342E-006,   1.0077E-006,  
419.783,   1.4155E-006,   2.3441E-006,   7.8196E-006,   1.0037E-006,  
421.811,   1.3984E-006,   2.3344E-006,   7.8348E-006,   1.0054E-006,  
423.839,   1.4064E-006,   2.3354E-006,   7.8140E-006,   1.0044E-006,  
425.867,   1.4065E-006,   2.3315E-006,   7.7912E-006,   1.0024E-006,  
427.895,   1.4042E-006,   2.3309E-006,   7.7933E-006,   9.9953E-007,  
429.923,   1.4058E-006,   2.3365E-006,   7.7616E-006,   1.0066E-006,  
431.951,   1.4023E-006,   2.3327E-006,   7.7619E-006,   9.9989E-007,  
433.979,   1.3979E-006,   2.3393E-006,   7.7822E-006,   1.0009E-006,  
436.007,   1.4006E-006,   2.3221E-006,   7.7623E-006,   1.0010E-006,  
438.036,   1.3988E-006,   2.3324E-006,   7.7343E-006,   9.9909E-007,  
